Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure
2,0.5474915654461884,0.7376622524214513,0.425178324337662,-0.22941514279640599,0.7077504765890371,0
2,0.5474915654461884,0.7376622524214513,-0.5732869871517992,0.18188310919657433,0.7548825201364434,0
2,0.5474915654461884,0.7376622524214513,-0.383634358153801,0.06150313300350718,0.8020145636838498,0
2,0.5474915654461884,0.7376622524214513,3.069159093309755,-2.025083121009664,0.8491466072312562,0
1,0.5474915654461884,0.8050631380269799,0.1406993808406647,-0.29963679557569567,0.8962786507786626,0
2,0.49749553181853884,0.7376622524214513,-0.6625352831508572,0.7436563314308898,0.9277000131436003,0
1,0.5474915654461884,0.7376622524214513,0.9606681003320099,-1.0921383055133904,0.9748320566910067,0
1,0.5474915654461884,0.8050631380269799,0.09049721434119457,-0.4701750951825417,1.0062534190559442,0
2,0.5474915654461884,0.7376622524214513,0.29688389883901617,-0.43004843645151863,1.0376747814208818,0
1,0.49749553181853884,0.7376622524214513,-1.688890687140024,2.449039327499348,1.0848068249682883,1
2,0.49749553181853884,0.6028604812103173,1.2618810993288305,-1.5836898749684165,1.1162281873332258,0
1,0.49749553181853884,0.6702613668158843,0.5311606758365434,-0.8814733471755224,1.1633602308806323,0
1,0.5474915654461884,0.7376622524214513,-0.17166965515603827,0.15178811514830773,1.1947815932455699,0
1,0.5474915654461884,0.8050631380269799,1.3120832658283008,-1.0419799820996123,1.2262029556105074,0
1,0.5474915654461884,0.6702613668158843,0.7710154713340117,-1.0921383055133904,1.2576243179754452,0
1,0.49749553181853884,0.6702613668158843,-0.7796736716496208,1.807012787802987,1.2890456803403827,1
1,0.49749553181853884,0.6028604812103173,0.17416749184031144,-0.6005867360583647,1.3204670427053202,0
1,0.49749553181853884,0.6028604812103173,-0.33343219165433086,0.4326747262654651,1.3518884050702578,0
1,0.49749553181853884,0.5354595956047887,0.10723126984101794,-0.5103017539135641,1.3833097674351955,0
1,0.39750346456326807,0.4680587099992217,-1.0083724301472068,0.8138779842101795,1.414731129800133,0
0,0.44749949819088924,0.4680587099992217,0.6538770828352481,-0.9316316705893005,1.4461524921650706,0
1,0.44749949819088924,0.4680587099992217,-0.0879993776569214,-0.42001677176876356,1.5247058980774146,0
0,0.44749949819088924,0.4680587099992217,-0.7573615976498563,0.06150313300350718,1.5561272604423522,0
2,0.44749949819088924,0.4680587099992217,-0.9860603561474424,1.1649862481066267,1.6346806663546962,0
2,0.3475074309356185,0.4006578243936931,1.3343953398280652,-1.2927715991685031,1.6818127099021027,0
1,0.3475074309356185,0.33325693878812607,-0.5063507651525057,-0.17925681938262783,1.728944753449509,0
0,0.39750346456326807,0.33325693878812607,0.11280928834095906,0.011344809589729025,1.7603661158144466,0
1,0.39750346456326807,0.4006578243936931,-0.6848473571506217,0.2220097679275974,1.8389195217267906,0
1,0.39750346456326807,0.4006578243936931,0.2132136213398993,-0.20935181343089515,1.8703408840917282,1
1,0.39750346456326807,0.4680587099992217,0.5255826573366023,-1.2225499463892138,-1.6959837443286894,0
1,0.44749949819088924,0.4680587099992217,0.1909015473401348,-0.8814733471755224,-1.6645623819637516,0
1,0.44749949819088924,0.5354595956047887,-0.12146748865656815,0.4326747262654651,-1.633141019598814,0
1,0.49749553181853884,0.6028604812103173,-0.1326235256564504,-0.26954180152742907,-1.6017196572338765,0
1,0.49749553181853884,0.5354595956047887,-0.0656873036571569,0.5329913730930215,-1.5702982948689388,0
1,0.5474915654461884,0.6028604812103173,-1.4323018361427322,2.800147591395795,-1.5388769325040013,1
2,0.5474915654461884,0.6028604812103173,-0.7964077271494442,0.5129280437275106,-1.5074555701390637,0
1,0.49749553181853884,0.6028604812103173,-0.26091795115509625,0.4627697203137324,-1.4603235265916572,0
1,0.49749553181853884,0.5354595956047887,2.433264984316467,-2.03511478569242,-1.4289021642267197,0
1,0.49749553181853884,0.5354595956047887,-0.35574426565409534,-0.4701750951825417,-1.3974808018617821,0
0,0.49749553181853884,0.6028604812103173,-0.24418389565527288,-0.26954180152742907,-1.3660594394968446,0
1,0.49749553181853884,0.6702613668158843,0.07934117734131232,-0.42001677176876356,-1.2875060335845006,0
1,0.5474915654461884,0.6702613668158843,2.1153179298198226,-1.8344814920373074,-1.2560846712195628,0
2,0.5474915654461884,0.6702613668158843,-0.701581412650445,0.663403013968845,-1.2246633088546253,0
1,0.49749553181853884,0.6702613668158843,-0.567708968651858,1.6063794941478742,-1.177531265307219,0
1,0.49749553181853884,0.6028604812103173,-0.49519472815262344,0.5931813611895553,-1.1461099029422812,0
2,0.49749553181853884,0.6028604812103173,2.0706937818202937,-1.8144181626717961,-1.1146885405773437,0
1,0.44749949819088924,0.6028604812103173,1.1726328033297726,-1.3629932519477927,-1.0675564970299374,0
0,0.49749553181853884,0.6028604812103173,2.10416189281994,-1.8043864979890403,-1.0361351346649996,0
1,0.49749553181853884,0.6028604812103173,-0.6179111351513282,0.5329913730930215,-0.9575817287526557,0
1,0.49749553181853884,0.6028604812103173,0.21879163983984043,-0.159193490017117,-0.9261603663877181,0
1,0.44749949819088924,0.5354595956047887,0.17974551034025255,-0.008718519775782523,-0.8947390040227805,0
1,0.44749949819088924,0.5354595956047887,1.0610724333309502,-0.9817899940030786,-0.8633176416578429,0
1,0.44749949819088924,0.5354595956047887,0.9048879153325987,-0.9617266646375675,-0.8318962792929053,0
1,0.44749949819088924,0.5354595956047887,-0.25533993265515514,0.5831496965067996,-0.8004749169279677,0
2,0.49749553181853884,0.6028604812103173,0.08491919584125344,-0.7309983769341876,-0.7690535545630302,0
1,0.44749949819088924,0.6028604812103173,-0.23302785865539064,0.3223264147551537,-0.7219215110156237,0
1,0.49749553181853884,0.6028604812103173,0.7821715083338939,-1.021916652734101,-0.6905001486506861,0
2,0.49749553181853884,0.6028604812103173,-0.160513618156156,0.45273805563097663,-0.6590787862857486,0
1,0.49749553181853884,0.6028604812103173,-1.3542095771435565,1.496031182637562,-0.6119467427383422,0
1,0.49749553181853884,0.6028604812103173,-0.7517835791499151,0.18188310919657433,-0.5805253803734045,0
2,0.44749949819088924,0.5354595956047887,-0.1103114516566859,-0.5103017539135641,-0.5491040180084669,0
2,0.44749949819088924,0.4680587099992217,0.8769978228328931,-1.272708269802992,-0.5019719744610606,0
2,0.39750346456326807,0.4006578243936931,0.7263913233344828,-1.16235995829268,-0.4548399309136541,0
1,0.3475074309356185,0.4006578243936931,-0.5119287836524469,0.07153479768626296,-0.40770788736624775,0
2,0.3475074309356185,0.4006578243936931,-0.6736913201507394,0.6333080199205777,-0.3762865250013101,0
1,0.3475074309356185,0.4006578243936931,-0.7350495236500918,0.05147146832075141,-0.32915448145390375,0
1,0.39750346456326807,0.33325693878812607,-0.5844430241516815,0.45273805563097663,-0.2977331190889661,0
1,0.39750346456326807,0.4006578243936931,-0.9972163931473246,0.8840996369894685,-0.2663117567240285,0
1,0.39750346456326807,0.4006578243936931,-0.7629396161497974,1.375651206444495,-0.23489039435909093,0
1,0.44749949819088924,0.4006578243936931,0.07376315884137119,-0.5103017539135641,-0.2034690319941533,0
1,0.44749949819088924,0.4680587099992217,-0.8187198011492086,0.42264306158271003,-0.17204766962921572,0
1,0.5474915654461884,0.5354595956047887,-0.09915541465680365,0.10162979173452956,-0.14062630726427813,0
1,0.5474915654461884,0.5354595956047887,1.0331823408312446,-1.2526449404374806,-0.10920494489934052,0
2,0.49749553181853884,0.4680587099992217,-0.46730463565291785,0.6132446905550669,-0.07778358253440293,0
0,0.49749553181853884,0.4006578243936931,-0.9637482821476778,1.0646696012790704,-0.030651538986996525,0
0,0.5474915654461884,0.4006578243936931,-0.7350495236500918,0.3925480675344427,0.047901866925347474,0
1,0.5474915654461884,0.5354595956047887,-0.383634358153801,0.9342579604032467,0.12645527283769148,0
2,0.5974875990738095,0.6028604812103173,-1.0027944116472658,1.0847329306445812,0.15787663520262907,0
0,0.5474915654461884,0.5354595956047887,1.412487598827241,-1.4231832400443263,0.20500867875003548,0
2,0.5474915654461884,0.6028604812103173,0.07376315884137119,-0.20935181343089515,0.2835620846623795,0
1,0.5974875990738095,0.6702613668158843,0.40844426883783863,-0.7109350475686768,0.3306941282097859,0
2,0.5974875990738095,0.6702613668158843,-0.6402232091510927,0.14175645046555194,0.3621154905747235,0
0,0.6474836327014591,0.6702613668158843,-1.103198744646206,1.9374244286788098,0.4092475341221299,0
1,0.5974875990738095,0.5354595956047887,-0.33343219165433086,-0.17925681938262783,0.4878009400344739,0
1,0.5974875990738095,0.6028604812103173,-0.701581412650445,1.014511277865292,0.5192223023994115,0
1,0.6474836327014591,0.6028604812103173,3.4930884993052804,-2.2658430733957995,0.5506436647643491,0
2,0.6474836327014591,0.6702613668158843,0.5702068053361312,-0.7009033828859209,0.5820650271292866,0
2,0.6474836327014591,0.6702613668158843,-0.24418389565527288,0.08156646236901802,0.6291970706766931,0
1,0.6474836327014591,0.6702613668158843,0.20763560283995816,-0.9617266646375675,0.6763291142240995,0
1,0.5974875990738095,0.6028604812103173,-0.40036841365362436,-0.28960513089293993,0.7077504765890371,0
1,0.5974875990738095,0.5354595956047887,-0.33343219165433086,0.12169312110004112,0.7391718389539746,0
1,0.6474836327014591,0.6028604812103173,0.31919597283878065,-0.6106184007411204,0.7705932013189123,0
2,0.6474836327014591,0.6028604812103173,-0.14935758115627376,-0.30966846025845146,0.8020145636838498,0
1,0.6974796663290803,0.6028604812103173,-0.6960033941505039,-0.1190668312860946,0.8491466072312562,0
1,0.6474836327014591,0.5354595956047887,-0.8298758381490909,1.746822799706453,0.8805679695961939,0
1,0.5974875990738095,0.4680587099992217,0.5869408608359546,-0.8413466884444997,0.9119893319611314,0
2,0.5974875990738095,0.4680587099992217,-0.8075637641493264,0.28219975602413067,0.943410694326069,0
1,0.5474915654461884,0.33325693878812607,-1.198025059145205,1.2452395655686714,0.9905427378734755,0
1,0.49749553181853884,0.2658560531825591,-0.35016624715415423,0.3624530734861761,1.021964100238413,0
1,0.49749553181853884,0.2658560531825591,3.710631220802984,-2.3460963908578445,1.0533854626033508,0
2,0.49749553181853884,0.2658560531825591,0.7040792493347182,-0.9115683412237894,1.0848068249682883,0
1,0.44749949819088924,0.2658560531825591,-0.5230848206523291,0.17185144451381926,1.1319388685156946,0
0,0.39750346456326807,0.19845516757703044,-0.4561485986530356,0.6834663433343559,1.1633602308806323,0
1,0.39750346456326807,0.1310542819714635,-0.26091795115509625,0.6333080199205777,1.2419136367929762,0
1,0.39750346456326807,0.06365339636593481,-0.746205560649974,2.128026057651167,1.273334999157914,1
1,0.3475074309356185,0.06365339636593481,0.017982973841959956,-0.45011176581703016,1.3047563615228515,0
1,0.39750346456326807,0.1310542819714635,-0.10473343315674477,-0.22941514279640599,1.336177723887789,0
2,0.39750346456326807,0.1310542819714635,0.3303520098386629,-0.34979511898947385,1.3675990862527267,0
1,0.39750346456326807,0.19845516757703044,-0.004329100157804542,-0.38992177772049624,1.414731129800133,0
1,0.44749949819088924,0.2658560531825591,0.425178324337662,-0.9115683412237894,1.4461524921650706,0
1,0.49749553181853884,0.33325693878812607,-0.7294715051501507,0.7035296726998674,1.4775738545300083,0
1,0.49749553181853884,0.33325693878812607,-0.8912340416484432,1.736791135023697,1.5089952168949459,1
1,0.49749553181853884,0.4006578243936931,-0.25533993265515514,-0.21938347811365091,1.5404165792598834,1
1,0.5474915654461884,0.4680587099992217,-0.9079680971482667,0.9141946310377358,-1.6959837443286894,0
2,0.5474915654461884,0.4680587099992217,0.24668173233954604,0.07153479768626296,-1.6645623819637516,0
2,0.5974875990738095,0.5354595956047887,-0.7964077271494442,0.7436563314308898,-1.6174303384163453,0
1,0.5474915654461884,0.4680587099992217,-0.5732869871517992,0.5329913730930215,-1.5702982948689388,0
1,0.5474915654461884,0.4006578243936931,-0.6792693386506805,0.7637196607964014,-1.5388769325040013,0
1,0.49749553181853884,0.4006578243936931,0.5702068053361312,-0.6607767241548985,-1.5074555701390637,0
2,0.49749553181853884,0.4006578243936931,0.8881538598327753,-1.272708269802992,-1.4760342077741262,0
1,0.44749949819088924,0.2658560531825591,0.01240495534201883,-0.08897183723782728,-1.4289021642267197,0
1,0.39750346456326807,0.19845516757703044,-0.8689219676486788,0.663403013968845,-1.3974808018617821,0
1,0.39750346456326807,0.2658560531825591,-0.9525922451477956,0.6834663433343559,-1.3660594394968446,0
1,0.39750346456326807,0.2658560531825591,0.17416749184031144,-0.48020675986529676,-1.3346380771319069,0
1,0.44749949819088924,0.33325693878812607,0.4307563428376031,-0.6507450594721428,-1.3032167147669693,0
2,0.44749949819088924,0.33325693878812607,-0.5286628391522702,0.3223264147551537,-1.2717953524020318,0
1,0.44749949819088924,0.2658560531825591,2.6898538353137584,-2.1253997678372203,-1.2246633088546253,0
2,0.44749949819088924,0.33325693878812607,0.9104659338325398,-1.0720749761478792,-1.1932419464896877,0
2,0.5474915654461884,0.4006578243936931,-0.612333116651387,1.2753345596169388,-1.1461099029422812,0
1,0.5974875990738095,0.5354595956047887,0.9606681003320099,-1.112201634878902,-1.098977859394875,0
2,0.5974875990738095,0.4680587099992217,0.02356099234190108,-0.7109350475686768,-1.0675564970299374,0
1,0.6474836327014591,0.5354595956047887,0.4976925648368966,-0.7811567003479657,-1.0204244534825309,0
1,0.5974875990738095,0.5354595956047887,-1.7056247426398474,2.469102656864858,-0.9890030911175933,0
1,0.5974875990738095,0.5354595956047887,-0.4338365246532711,0.06150313300350718,-0.9575817287526557,0
1,0.5974875990738095,0.4680587099992217,0.16301145484042917,-0.16922515469987276,-0.9261603663877181,0
1,0.6474836327014591,0.5354595956047887,-0.5955990611515637,1.445872859223784,-0.8947390040227805,0
2,0.5974875990738095,0.4680587099992217,-0.0656873036571569,0.11166145641728534,-0.8633176416578429,0
2,0.6474836327014591,0.5354595956047887,-0.46730463565291785,0.12169312110004112,-0.8161855981104366,0
2,0.6474836327014591,0.5354595956047887,-0.6736913201507394,0.5430230377757772,-0.7690535545630302,0
1,0.6474836327014591,0.5354595956047887,1.005292248331539,-1.0520116467823681,-0.7219215110156237,0
2,0.5974875990738095,0.5354595956047887,1.0889625258306557,-0.8714416824927665,-0.6905001486506861,0
2,0.5974875990738095,0.4680587099992217,-0.6290671721512104,0.6132446905550669,-0.6433681051032797,0
1,0.5474915654461884,0.4006578243936931,0.4028662503378975,-0.48020675986529676,-0.5962360615558733,0
2,0.5474915654461884,0.4006578243936931,-0.33343219165433086,0.11166145641728534,-0.5648146991909357,0
1,0.49749553181853884,0.33325693878812607,-1.237071188644793,1.0947645953273368,-0.5176826556435293,0
1,0.49749553181853884,0.33325693878812607,-1.6219544651407305,2.1480893870166784,-0.48626129327859174,0
1,0.49749553181853884,0.33325693878812607,2.1934101888189983,-1.8344814920373074,-0.4548399309136541,0
2,0.5474915654461884,0.33325693878812607,0.045873066341665575,-0.42001677176876356,-0.4234185685487165,0
1,0.49749553181853884,0.2658560531825591,0.4196003058377209,-0.8413466884444997,-0.3762865250013101,0
0,0.49749553181853884,0.2658560531825591,-0.14935758115627376,0.492864714361999,-0.3448651626363725,0
1,0.5474915654461884,0.33325693878812607,-0.05453126665727466,-0.12909849596884967,-0.2663117567240285,0
0,0.5474915654461884,0.4006578243936931,1.3567074138278297,-1.5134682221891271,-0.23489039435909093,0
1,0.49749553181853884,0.33325693878812607,-0.612333116651387,-0.05887684318956068,-0.15633698844674693,0
2,0.5474915654461884,0.33325693878812607,-1.281695336644322,2.077867734237389,-0.12491562608180933,0
1,0.5474915654461884,0.33325693878812607,-0.6179111351513282,0.4126113968999543,-0.07778358253440293,0
1,0.5974875990738095,0.4006578243936931,-0.8577659306487965,0.9242262957204916,-0.046362220169465326,0
1,0.5974875990738095,0.4680587099992217,-0.12146748865656815,-0.05887684318956068,-0.014940857804527726,0
2,0.5974875990738095,0.4006578243936931,0.20763560283995816,-0.03881351382404913,0.016480504560409875,0
1,0.5974875990738095,0.4006578243936931,-0.567708968651858,1.1248595893756042,0.06361254810781627,0
0,0.5974875990738095,0.4006578243936931,-0.4561485986530356,1.0546379365963146,0.09503391047275388,0
1,0.5474915654461884,0.33325693878812607,-0.037797211157451285,-0.24947847216191754,0.17358731638509786,0
2,0.5474915654461884,0.33325693878812607,0.3582421023383685,-0.7410300416169433,0.20500867875003548,0
1,0.49749553181853884,0.2658560531825591,0.13512136234072356,-0.5604600773273423,0.2521407222974419,0
1,0.49749553181853884,0.19845516757703044,0.4363343613375443,-0.5504284126445864,0.2835620846623795,0
2,0.39750346456326807,0.06365339636593481,0.8212176378334818,-1.3128349285340146,0.31498344702731707,0
1,0.44749949819088924,0.1310542819714635,-0.8744999861486199,1.0446062719135587,0.3621154905747235,0
1,0.44749949819088924,0.06365339636593481,3.074737111809696,-2.225716414664777,0.39353685293966106,0
1,0.44749949819088924,0.19845516757703044,-0.517506802152388,0.45273805563097663,0.42495821530459865,0
2,0.44749949819088924,0.1310542819714635,-0.032219192657510165,-0.1892884840653836,0.45637957766953624,0
1,0.44749949819088924,0.19845516757703044,-0.5509749131520347,0.7637196607964014,0.5035116212169427,0
2,0.49749553181853884,0.2658560531825591,1.4180656173271822,-1.5034365575063715,0.5349329835818802,0
2,0.49749553181853884,0.2658560531825591,-0.12146748865656815,0.6132446905550669,0.5820650271292866,0
1,0.44749949819088924,0.2658560531825591,0.029139010841842203,-0.399953442403252,0.6291970706766931,0
1,0.44749949819088924,0.19845516757703044,-1.2147591146450285,0.8840996369894685,0.6606184330416307,0
2,0.44749949819088924,0.19845516757703044,-0.6848473571506217,1.0947645953273368,0.6920397954065682,0
1,0.39750346456326807,0.1310542819714635,-0.13820154415639152,0.0013131449069732513,0.7391718389539746,0
2,0.39750346456326807,0.1310542819714635,-1.3095854291440276,1.255271230251427,0.7705932013189123,0
1,0.3475074309356185,0.1310542819714635,-1.4099897621429678,2.499197650913126,0.8177252448663187,0
2,0.3475074309356185,0.06365339636593481,-0.3111201176545664,0.021376474272484798,0.8491466072312562,0
1,0.3475074309356185,0.06365339636593481,-1.0474185596467946,0.6934980080171117,0.8962786507786626,0
2,0.3475074309356185,0.06365339636593481,-0.9581702636477367,1.265302894934183,0.9277000131436003,0
1,0.3475074309356185,0.06365339636593481,1.0164482853314212,-0.7711250356652106,0.9748320566910067,0
1,0.2975113973079973,-0.003747489239632161,-0.46730463565291785,0.04143980363799563,1.0062534190559442,0
1,0.2975113973079973,-0.003747489239632161,-0.6346451906511515,0.9543212897687582,1.0376747814208818,0
1,0.3475074309356185,-0.003747489239632161,0.7431253788343061,-1.0319483174168569,1.0690961437858195,0
2,0.3475074309356185,-0.003747489239632161,0.5702068053361312,-0.5403967479618307,1.100517506150757,0
2,0.2475153636803477,-0.003747489239632161,0.22994767683972267,-0.29963679557569567,1.1476495496981634,0
0,0.2475153636803477,-0.003747489239632161,-0.24418389565527288,0.7436563314308898,1.1947815932455699,0
2,0.2475153636803477,-0.07114837484519913,2.539247335815348,-2.025083121009664,1.273334999157914,0
2,0.19751933005269812,-0.07114837484519913,-0.6904253756505628,-0.8212833590789884,1.3204670427053202,0
2,0.19751933005269812,-0.1385492604507278,1.0387603593311856,-0.9617266646375675,1.3675990862527267,0
2,0.19751933005269812,-0.1385492604507278,-0.6067550981514459,0.3423897441206646,1.414731129800133,0
1,0.19751933005269812,-0.1385492604507278,-0.8019857456493853,0.8138779842101795,1.4618631733475393,0
2,0.19751933005269812,-0.1385492604507278,-0.5788650056517404,0.3624530734861761,1.493284535712477,0
1,0.19751933005269812,-0.07114837484519913,0.7933275453337761,-1.1422966289271685,1.5404165792598834,0
1,0.2475153636803477,-0.003747489239632161,-0.48961670965268234,0.8640363076239577,1.5718379416248212,0
0,0.2475153636803477,-0.07114837484519913,-0.7908297086495031,0.5931813611895553,1.6032593039897587,1
2,0.19751933005269812,-0.1385492604507278,-0.6569572646509161,0.723593002065379,-1.6959837443286894,0
2,0.14752329642507697,-0.1385492604507278,-0.5286628391522702,0.20194643856208588,-1.6488517007812828,0
1,0.09752726279742736,-0.1385492604507278,1.6077182463251802,-1.704069851161484,-1.6017196572338765,0
0,0.09752726279742736,-0.1385492604507278,-0.9191241341481489,0.7737513254791571,-1.5702982948689388,0
1,0.09752726279742736,-0.1385492604507278,0.6204089718356014,-1.0419799820996123,-1.491744888956595,0
1,0.09752726279742736,-0.20595014605629477,-1.47134796564232,2.077867734237389,-1.4603235265916572,0
1,0.09752726279742736,-0.20595014605629477,-0.6569572646509161,0.4627697203137324,-1.4289021642267197,0
1,0.09752726279742736,-0.1385492604507278,0.10165325134107682,-0.6206500654238761,-1.3974808018617821,0
1,0.0475312291698062,-0.1385492604507278,-0.1828256921559205,-0.48020675986529676,-1.3660594394968446,0
1,0.0475312291698062,-0.20595014605629477,-0.9860603561474424,0.9141946310377358,-1.3346380771319069,0
1,-0.002464804457843392,-0.20595014605629477,0.017982973841959956,0.7135613373826232,-1.3032167147669693,0
1,-0.002464804457843392,-0.27335103166182345,-0.23860587715533174,-0.1190668312860946,-1.2717953524020318,0
2,-0.002464804457843392,-0.27335103166182345,-0.26649596965503736,0.20194643856208588,-1.240373990037094,0
1,0.0475312291698062,-0.27335103166182345,0.1462773993406058,-0.5203334185963199,-1.1932419464896877,0
1,0.0475312291698062,-0.20595014605629477,-0.3222761546544486,-0.20935181343089515,-1.1618205841247502,0
2,0.0475312291698062,-0.20595014605629477,-0.6625352831508572,0.8439729782584461,-1.1303992217598124,0
1,0.09752726279742736,-0.1385492604507278,-0.7852516901495619,1.4859995179548064,-1.0832671782124061,0
2,0.09752726279742736,-0.1385492604507278,-0.40594643215356546,0.5731180318240445,-1.0518458158474686,0
1,0.0475312291698062,-0.1385492604507278,-0.6067550981514459,1.676601146927164,-1.004713772300062,0
1,0.0475312291698062,-0.20595014605629477,-0.5453968946520936,0.011344809589729025,-0.9732924099351246,0
2,0.0475312291698062,-0.20595014605629477,-1.064152615146618,1.736791135023697,-0.9418710475701869,0
1,-0.002464804457843392,-0.27335103166182345,1.1112745998304203,-1.1322649642444131,-0.8947390040227805,0
2,-0.002464804457843392,-0.27335103166182345,0.4419123798374854,-0.37989011303774045,-0.8633176416578429,0
2,-0.05246083808549298,-0.27335103166182345,-0.2776520066549196,0.17185144451381926,-0.8161855981104366,0
2,-0.05246083808549298,-0.3407519172673904,-0.7071594311503862,1.796981123120231,-0.7690535545630302,0
2,-0.05246083808549298,-0.3407519172673904,2.935286649311168,-2.1956214206165097,-0.7219215110156237,0
1,-0.002464804457843392,-0.27335103166182345,0.17974551034025255,-0.6908717182031652,-0.6747894674682173,0
2,-0.002464804457843392,-0.27335103166182345,-0.6458012276510338,0.8740679723067134,-0.6433681051032797,0
0,-0.002464804457843392,-0.3407519172673904,1.3511293953278887,-1.5134682221891271,-0.5962360615558733,0
1,0.0475312291698062,-0.27335103166182345,-1.2147591146450285,0.6934980080171117,-0.5176826556435293,0
1,0.0475312291698062,-0.27335103166182345,0.04029504784172445,-0.32973178962396227,-0.48626129327859174,0
2,-0.002464804457843392,-0.3407519172673904,1.8977752083221187,-1.764259839258018,-0.4548399309136541,0
0,-0.002464804457843392,-0.3407519172673904,1.0945405443305969,-1.112201634878902,-0.40770788736624775,0
1,-0.002464804457843392,-0.3407519172673904,-0.1828256921559205,-0.1190668312860946,-0.32915448145390375,0
0,-0.002464804457843392,-0.27335103166182345,0.5032705833368377,-0.7711250356652106,-0.2977331190889661,0
1,-0.002464804457843392,-0.27335103166182345,0.8658417858330109,-1.1322649642444131,-0.21917971317662213,0
1,0.0475312291698062,-0.27335103166182345,0.01240495534201883,-0.29963679557569567,-0.18775835081168452,0
1,-0.002464804457843392,-0.27335103166182345,-0.13820154415639152,0.4627697203137324,-0.15633698844674693,0
1,0.0475312291698062,-0.20595014605629477,-0.2999640806546841,0.5931813611895553,-0.12491562608180933,0
1,0.09752726279742736,-0.1385492604507278,-0.6067550981514459,1.506062847320318,-0.09349426371687172,0
1,0.09752726279742736,-0.20595014605629477,1.2953492103284774,-1.2927715991685031,-0.06207290135193413,0
1,0.09752726279742736,-0.1385492604507278,-0.3222761546544486,0.1919147738793301,-0.030651538986996525,0
0,0.09752726279742736,-0.20595014605629477,-0.3111201176545664,0.382516402851687,0.0007698233779410748,0
0,0.0475312291698062,-0.27335103166182345,-0.42268048765338884,0.5129280437275106,0.07932322929028507,0
1,0.0475312291698062,-0.20595014605629477,-0.7183154681502684,0.8339413135756903,0.15787663520262907,0
1,0.09752726279742736,-0.20595014605629477,0.6538770828352481,-0.570491742010098,0.18929799756756668,0
2,0.09752726279742736,-0.1385492604507278,-0.2888080436548019,-0.07894017255507152,0.22071935993250427,0
0,0.14752329642507697,-0.07114837484519913,-0.16609163665609714,0.663403013968845,0.26785140347991065,0
0,0.14752329642507697,-0.07114837484519913,0.7710154713340117,-0.991821658685834,0.34640480939225465,0
1,0.14752329642507697,-0.1385492604507278,-0.49519472815262344,1.506062847320318,0.42495821530459865,0
2,0.09752726279742736,-0.20595014605629477,-0.701581412650445,0.3022630853896422,0.45637957766953624,0
1,0.0475312291698062,-0.20595014605629477,0.787749526833835,-0.6206500654238761,0.5035116212169427,0
1,0.09752726279742736,-0.20595014605629477,0.7765934898339528,-0.9516949999548118,0.5349329835818802,0
2,0.09752726279742736,-0.20595014605629477,-0.7294715051501507,0.4025797322171985,0.5663543459468179,0
2,0.0475312291698062,-0.27335103166182345,-0.9079680971482667,1.2151445715204048,0.6134863894942243,0
1,-0.002464804457843392,-0.27335103166182345,-0.07126532215709803,0.6433396846033335,0.6606184330416307,0
2,-0.002464804457843392,-0.27335103166182345,0.2689938063393105,-0.7410300416169433,0.6920397954065682,0
1,0.0475312291698062,-0.20595014605629477,-1.0474185596467946,1.8270761171684984,0.7391718389539746,0
2,0.0475312291698062,-0.27335103166182345,-0.21071578465562613,-0.1993201487481394,0.7705932013189123,0
1,0.0475312291698062,-0.20595014605629477,0.3470860653384863,-0.42001677176876356,0.8177252448663187,0
2,-0.002464804457843392,-0.27335103166182345,0.1909015473401348,-0.028781849141293357,0.8491466072312562,0
2,0.0475312291698062,-0.27335103166182345,0.25225975083948715,-0.32973178962396227,0.8962786507786626,0
1,0.0475312291698062,-0.27335103166182345,0.6148309533356602,-0.640713394789387,0.943410694326069,0
2,0.09752726279742736,-0.20595014605629477,-1.9845256676369036,2.1480893870166784,0.9748320566910067,0
1,0.0475312291698062,-0.20595014605629477,3.4149962403061043,-2.255811408713044,1.021964100238413,0
1,0.09752726279742736,-0.1385492604507278,-0.07126532215709803,0.5630863671412888,1.0533854626033508,0
2,0.14752329642507697,-0.07114837484519913,0.4028662503378975,-1.1021699701961463,1.0848068249682883,0
1,0.14752329642507697,-0.07114837484519913,0.3470860653384863,-0.8313150237617443,1.1319388685156946,0
1,0.14752329642507697,-0.003747489239632161,0.11838730684090018,0.08156646236901802,1.1633602308806323,0
1,0.19751933005269812,0.06365339636593481,0.029139010841842203,0.1919147738793301,1.1947815932455699,0
2,0.19751933005269812,-0.003747489239632161,0.11838730684090018,0.23204143261035248,1.2262029556105074,0
1,0.19751933005269812,-0.003747489239632161,-0.6458012276510338,0.42264306158271003,1.273334999157914,0
1,0.19751933005269812,0.06365339636593481,0.4196003058377209,-0.6507450594721428,1.3047563615228515,0
2,0.19751933005269812,0.06365339636593481,-0.4561485986530356,-0.49023842454805255,1.336177723887789,0
1,0.19751933005269812,0.06365339636593481,-0.19955974765574389,0.2220097679275974,1.3833097674351955,0
0,0.19751933005269812,0.06365339636593481,-0.3055420991546252,-0.1993201487481394,1.414731129800133,0
1,0.14752329642507697,-0.07114837484519913,0.006826936842077707,-0.008718519775782523,1.493284535712477,0
0,0.14752329642507697,-0.07114837484519913,-0.746205560649974,1.2151445715204048,1.5247058980774146,0
